Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4
2008-08-19,57.07,42.93,21.17,9.73,2.59,0.64
2008-08-26,55.41,44.59,19.47,7.72,1.61,0.12
2008-09-02,56.33,43.67,20.1,6.88,1.32,0.12
2008-09-09,59.59,40.41,19.07,6.63,1.21,0.12
2008-09-16,59.18,40.82,18.4,6.34,1.17,0.12
2008-09-23,58.65,41.35,19.22,6.82,1.28,0.15
2008-09-30,57.13,42.87,19.82,7.49,1.56,0.15
2008-10-07,57.66,42.34,19.48,7.6,1.47,0.15
2008-10-14,60.47,39.53,17.78,7.59,1.47,0.1
2008-10-21,59.1,40.9,18.87,7.97,1.47,0.1
2008-10-28,61.76,38.24,18.17,7.91,1.45,0.1
2008-11-04,59.94,40.06,18.23,7.28,1.57,0.16
2008-11-11,61.17,38.83,17.77,7.24,1.57,0.37
2008-11-18,60.31,39.69,17.61,6.87,1.5,0.37
2008-11-25,59.24,40.76,18.01,6.95,1.74,0.43
2008-12-02,56.63,43.37,18.2,6.71,1.79,0.52
2008-12-09,52.7,47.3,21.78,8.59,2.21,0.77
2008-12-16,53.07,46.93,20.86,7.19,1.56,0.37
2008-12-23,54.32,45.68,20.35,6.68,1.35,0.37
2008-12-30,58.2,41.8,19.19,6.17,1.24,0.37
2009-01-06,57.71,42.29,19.2,5.93,1.21,0.37
2009-01-13,58.24,41.76,19.43,6.46,1.64,0.37
2009-01-20,58.57,41.43,19.3,6.89,2.26,0.37
2009-01-27,54.95,45.05,21.07,8.42,2.45,0.37
2009-02-03,56.21,43.79,21.75,9.48,2.88,0.59
2009-02-10,49.87,50.13,21.96,9.6,2.88,0.67
2009-02-17,50.61,49.39,21.1,9.28,2.81,0.75
2009-02-24,50.36,49.64,24.01,8.99,2.71,0.75
2009-03-03,47.07,52.93,25.69,8.7,2.29,0.85
2009-03-10,45.64,54.36,25.71,7.64,2.13,0.85
2009-03-17,45.88,54.12,24.49,7.82,1.9,0.62
2009-03-24,42.79,57.21,26.6,8.08,1.9,0.62
2009-03-31,49.46,50.54,24.72,7.99,2.17,0.62
2009-04-07,53.44,46.56,22.41,9.41,2.17,0.62
2009-04-14,54.59,45.41,20.79,9.34,2.29,1.01
2009-04-21,56.22,43.78,19.33,8.94,2.15,0.99
2009-04-28,54.75,45.25,18.28,8.06,2.05,0.86
2009-05-05,60.91,39.09,17.24,7.38,2.12,0.86
2009-05-12,65.13,34.87,17.11,7.49,2.65,1.31
2009-05-19,66.28,33.72,17.1,7.21,1.9,0.75
2009-05-26,69.36,30.64,14.51,5.67,1.53,0.59
2009-06-02,66.36,33.64,14.29,6.06,1.46,0.57
2009-06-09,65.46,34.54,14.4,6.15,1.54,0.67
2009-06-16,65.73,34.27,13.7,5.94,1.46,0.67
2009-06-23,68.73,31.27,13.03,5.4,1.36,0.72
2009-06-30,67.3,32.7,13.4,5.51,1.76,0.98
2009-07-07,65.49,34.51,14.05,6.15,1.97,1.24
2009-07-14,63.78,36.22,15.12,6.42,2.18,1.58
2009-07-21,62.35,37.65,14.52,6.83,2.17,1.45
2009-07-28,64.89,35.11,13.84,6.81,2.18,1.65
2009-08-04,65.53,34.47,12.96,6.76,2.56,1.48
2009-08-11,65.11,34.89,12.44,6.4,2.56,1.48
2009-08-18,66.75,33.25,12.55,6.45,2.57,1.6
2009-08-25,69.94,30.06,11.9,5.09,1.95,1.39
2009-09-01,70.83,29.17,11.94,5.03,1.95,1.28
2009-09-08,65.66,34.34,14.99,5.79,2.2,1.42
2009-09-15,67.46,32.54,14.64,5.54,1.4,0.3
2009-09-22,70.54,29.46,12.83,5.22,1.31,0.28
2009-09-29,68.41,31.59,12.61,5.22,1.09,0.23
2009-10-06,70.15,29.85,12.27,4.8,0.63,0.11
2009-10-13,67.25,32.75,14.2,6.88,0.63,0.13
2009-10-20,73.48,26.52,10.79,4.5,0.58,0.11
2009-10-27,76.45,23.55,10.06,3.91,0.4,0.07
2009-11-03,74.71,25.29,12.7,4.53,0.46,0.08
2009-11-10,73.98,26.02,12.99,4.51,0.38,0.08
2009-11-17,75.19,24.81,12.65,4.79,0.38,0.08
2009-11-24,76.34,23.66,11.08,4.47,0.45,0.05
2009-12-01,76.36,23.64,11.05,4.41,0.41,0.0
2009-12-08,72.88,27.12,12.89,5.22,0.4,0.0
2009-12-15,72.64,27.36,12.59,4.44,0.19,0.0
2009-12-22,74.39,25.61,10.54,3.59,0.17,0.0
2009-12-29,72.07,27.93,12.41,4.24,0.19,0.0
2010-01-05,71.94,28.06,11.16,3.59,0.17,0.0
2010-01-12,68.84,31.16,13.8,6.13,0.36,0.0
2010-01-19,69.14,30.86,13.64,5.69,0.36,0.0
2010-01-26,70.2,29.8,7.75,1.4,0.13,0.0
2010-02-02,70.89,29.11,7.21,1.23,0.02,0.0
2010-02-09,72.72,27.28,7.78,1.36,0.0,0.0
2010-02-16,71.44,28.56,8.8,1.48,0.0,0.0
2010-02-23,71.85,28.15,9.03,1.59,0.0,0.0
2010-03-02,70.51,29.49,7.52,1.37,0.03,0.01
2010-03-09,70.37,29.63,9.59,2.32,0.0,0.0
2010-03-16,72.23,27.77,9.3,2.29,0.0,0.0
2010-03-23,73.01,26.99,9.42,2.21,0.0,0.0
2010-03-30,70.78,29.22,7.63,1.75,0.05,0.01
2010-04-06,71.57,28.43,9.1,2.0,0.0,0.0
2010-04-13,68.14,31.86,9.13,1.98,0.0,0.0
2010-04-20,68.45,31.55,10.11,2.21,0.0,0.0
2010-04-27,66.92,33.08,10.66,2.62,0.0,0.0
2010-05-04,68.58,31.42,10.87,2.62,0.0,0.0
2010-05-11,69.21,30.79,11.34,2.62,0.0,0.0
2010-05-18,74.13,25.87,10.33,2.74,0.03,0.0
2010-05-25,73.52,26.48,8.14,2.14,0.2,0.01
2010-06-01,70.67,29.33,8.59,2.79,0.44,0.01
2010-06-08,75.23,24.77,8.0,2.55,0.45,0.01
2010-06-15,74.39,25.61,7.62,1.97,0.45,0.01
2010-06-22,71.32,28.68,7.86,1.78,0.45,0.01
2010-06-29,71.48,28.52,7.51,1.63,0.38,0.01
2010-07-06,73.0,27.0,6.6,1.23,0.26,0.01
2010-07-13,72.69,27.31,6.67,1.19,0.26,0.01
2010-07-20,71.08,28.92,7.03,1.23,0.26,0.01
2010-07-27,74.3,25.7,8.95,1.84,0.28,0.0
2010-08-03,75.51,24.49,8.18,1.97,0.3,0.0
2010-08-10,74.69,25.31,8.33,1.94,0.3,0.0
2010-08-17,72.4,27.6,8.46,1.66,0.14,0.0
2010-08-24,73.99,26.01,8.01,1.44,0.14,0.0
2010-08-31,70.4,29.6,8.1,1.32,0.18,0.01
2010-09-07,72.54,27.46,7.79,1.61,0.24,0.01
2010-09-14,70.57,29.43,8.73,1.94,0.24,0.01
2010-09-21,66.36,33.64,10.33,2.53,0.31,0.01
2010-09-28,61.92,38.08,11.13,2.66,0.31,0.01
2010-10-05,64.92,35.08,9.92,2.34,0.32,0.01
2010-10-12,61.68,38.32,12.51,4.2,0.52,0.0
2010-10-19,59.79,40.21,14.85,5.61,1.08,0.0
2010-10-26,63.67,36.33,15.25,5.92,1.19,0.0
2010-11-02,61.29,38.71,15.78,6.47,1.34,0.0
2010-11-09,61.47,38.53,16.51,6.43,1.37,0.0
2010-11-16,60.02,39.98,16.52,5.98,1.26,0.0
2010-11-23,61.01,38.99,17.11,6.41,1.16,0.0
2010-11-30,60.26,39.74,16.67,6.03,0.78,0.0
2010-12-07,57.37,42.63,17.81,6.97,1.29,0.0
2010-12-14,57.66,42.34,19.8,7.15,1.41,0.0
2010-12-21,62.14,37.86,19.57,7.06,1.64,0.0
2010-12-28,59.06,40.94,23.75,9.06,2.36,0.0
2011-01-04,60.5,39.5,21.74,8.5,2.6,0.0
2011-01-11,60.58,39.42,23.14,7.65,2.37,0.0
2011-01-18,62.41,37.59,19.23,6.67,1.82,0.0
2011-01-25,58.19,41.81,24.03,8.95,2.07,0.0
2011-02-01,58.35,41.65,20.2,8.86,1.34,0.0
2011-02-08,59.1,40.9,20.34,8.08,1.2,0.0
2011-02-15,55.19,44.81,24.94,9.6,1.43,0.0
2011-02-22,56.18,43.82,28.22,11.43,2.07,0.0
2011-03-01,61.27,38.73,23.44,10.43,1.92,0.0
2011-03-08,63.12,36.88,23.07,10.51,2.24,0.0
2011-03-15,60.9,39.1,25.92,13.04,3.35,0.0
2011-03-22,60.69,39.31,27.33,14.91,4.77,0.0
2011-03-29,65.0,35.0,23.6,15.24,5.36,0.0
2011-04-05,62.46,37.54,28.75,18.17,8.75,0.42
2011-04-12,65.71,34.29,23.88,15.31,7.52,0.78
2011-04-19,63.3,36.7,27.4,18.98,9.87,1.42
2011-04-26,68.32,31.68,22.29,15.46,9.07,1.39
2011-05-03,66.23,33.77,26.39,19.25,11.66,3.12
2011-05-10,66.2,33.8,26.42,20.53,12.48,5.94
2011-05-17,67.69,32.31,26.35,20.68,13.18,6.04
2011-05-24,68.68,31.32,25.47,20.25,13.46,5.62
2011-05-31,68.95,31.05,25.56,20.69,14.68,6.26
2011-06-07,67.68,32.32,26.77,21.31,15.74,7.8
2011-06-14,66.95,33.05,27.12,21.79,16.42,9.03
2011-06-21,68.4,31.6,22.83,18.68,15.04,9.89
2011-06-28,65.21,34.79,23.49,19.45,15.35,9.97
2011-07-05,65.31,34.69,24.49,19.7,15.55,9.83
2011-07-12,64.33,35.67,28.7,23.69,18.67,11.96
2011-07-19,62.8,37.2,28.41,23.22,18.03,10.9
2011-07-26,59.11,40.89,29.49,23.86,18.19,11.05
2011-08-02,54.99,45.01,32.34,25.18,18.29,10.92
2011-08-09,55.01,44.99,32.86,24.74,18.48,11.47
2011-08-16,60.16,39.84,25.97,19.59,14.51,9.05
2011-08-23,59.88,40.12,25.93,19.58,14.4,9.31
2011-08-30,59.26,40.74,27.51,20.68,15.27,9.37
2011-09-06,63.05,36.95,25.14,19.55,15.08,9.36
2011-09-13,62.08,37.92,25.86,20.16,15.49,9.81
2011-09-20,64.09,35.91,25.53,19.78,15.03,9.48
2011-09-27,63.45,36.55,24.42,19.61,14.88,9.5
2011-10-04,62.35,37.65,25.14,19.88,15.04,9.77
2011-10-11,64.6,35.4,25.54,19.96,14.31,8.15
2011-10-18,65.85,34.15,25.04,19.82,14.57,8.28
2011-10-25,65.54,34.46,25.39,20.04,14.43,7.98
2011-11-01,63.88,36.12,27.32,20.38,14.82,7.4
2011-11-08,62.95,37.05,27.8,20.08,14.63,7.34
2011-11-15,56.09,43.91,31.89,23.99,17.22,8.7
2011-11-22,63.91,36.09,26.15,19.42,13.8,6.78
2011-11-29,65.58,34.42,24.61,18.33,12.51,5.0
2011-12-06,59.28,40.72,28.17,21.04,13.82,4.8
2011-12-13,57.13,42.87,28.04,20.85,12.86,4.59
2011-12-20,57.25,42.75,27.54,19.37,11.17,4.38
2011-12-27,50.89,49.11,28.49,18.95,10.01,3.31
2012-01-03,50.41,49.59,31.9,18.83,10.18,3.32
2012-01-10,55.03,44.97,27.28,15.78,8.16,2.2
2012-01-17,43.06,56.94,32.52,18.76,10.21,2.77
2012-01-24,41.8,58.2,36.21,18.44,9.8,2.74
2012-01-31,41.84,58.16,37.87,18.41,9.6,3.19
2012-02-07,52.2,47.8,31.73,15.1,7.67,2.63
2012-02-14,51.94,48.06,31.69,15.07,7.79,2.69
2012-02-21,52.02,47.98,31.78,14.54,6.39,2.03
2012-02-28,51.83,48.17,32.38,16.36,6.39,2.09
2012-03-06,52.12,47.88,32.68,16.18,6.06,2.04
2012-03-13,41.76,58.24,39.77,20.86,7.29,2.41
2012-03-20,43.92,56.08,38.31,19.19,6.88,2.21
2012-03-27,52.75,47.25,30.09,16.27,5.63,1.8
2012-04-03,39.87,60.13,36.76,19.64,6.65,1.92
2012-04-10,39.13,60.87,38.34,20.12,6.73,2.05
2012-04-17,50.23,49.77,30.94,16.43,5.5,1.58
2012-04-24,40.58,59.42,37.07,19.95,6.65,1.86
2012-05-01,50.33,49.67,31.98,17.09,5.79,1.61
2012-05-08,53.01,46.99,30.05,16.46,5.67,1.34
2012-05-15,54.12,45.88,28.18,15.41,4.78,0.85
2012-05-22,47.83,52.17,29.58,16.31,4.98,0.8
2012-05-29,35.98,64.02,37.37,18.94,5.22,0.66
2012-06-05,36.01,63.99,38.6,18.92,4.6,0.6
2012-06-12,37.47,62.53,39.68,19.15,3.93,0.29
2012-06-19,31.21,68.79,46.72,24.27,5.19,0.29
2012-06-26,27.98,72.02,51.13,30.73,8.54,0.41
2012-07-03,29.29,70.71,46.84,28.66,8.64,0.5
2012-07-10,28.3,71.7,50.92,31.11,9.71,0.62
2012-07-17,27.62,72.38,53.18,35.33,11.32,0.83
2012-07-24,19.92,80.08,63.86,45.57,20.57,2.38
2012-07-31,20.62,79.38,62.91,45.58,22.27,3.01
2012-08-07,21.86,78.14,62.46,46.01,24.14,4.21
2012-08-14,22.32,77.68,61.78,45.55,23.68,6.26
2012-08-21,30.53,69.47,52.9,36.84,19.24,5.27
2012-08-28,22.31,77.69,62.9,42.35,23.18,6.04
2012-09-04,30.37,69.63,53.07,35.54,17.94,5.13
2012-09-11,29.48,70.52,53.7,34.98,17.64,5.2
2012-09-18,29.8,70.2,54.26,34.36,17.35,4.98
2012-09-25,23.4,76.6,65.45,42.12,21.49,6.12
2012-10-02,24.1,75.9,64.59,40.07,20.13,6.07
2012-10-09,30.99,69.01,53.18,33.39,16.86,5.17
2012-10-16,32.45,67.55,52.22,32.49,15.96,4.88
2012-10-23,32.98,67.02,51.72,32.33,16.33,4.88
2012-10-30,34.22,65.78,50.36,32.02,15.93,4.92
2012-11-06,34.48,65.52,49.8,31.85,16.19,5.16
2012-11-13,34.54,65.46,49.25,30.11,15.31,5.02
2012-11-20,26.22,73.78,60.1,37.85,19.05,6.27
2012-11-27,24.02,75.98,62.66,41.55,20.12,6.39
2012-12-04,28.65,71.35,52.24,35.32,17.25,5.43
2012-12-11,30.56,69.44,51.82,35.63,17.62,5.43
2012-12-18,30.65,69.35,51.74,35.56,18.12,5.54
2012-12-25,27.68,72.32,51.76,35.52,18.06,5.62
2013-01-01,27.22,72.78,61.1,42.05,21.31,6.75
2013-01-08,29.45,70.55,50.74,34.89,17.4,5.6
2013-01-15,29.85,70.15,58.87,40.3,19.39,6.31
2013-01-22,30.22,69.78,57.64,40.07,19.31,6.36
2013-01-29,30.27,69.73,57.68,40.61,19.35,6.37
2013-02-05,33.76,66.24,47.86,33.58,15.97,5.72
2013-02-12,35.49,64.51,46.94,31.58,14.81,5.52
2013-02-19,34.7,65.3,47.01,31.31,15.6,5.57
2013-02-26,35.09,64.91,45.63,30.42,14.18,4.55
2013-03-05,34.33,65.67,53.34,36.44,17.04,5.45
2013-03-12,36.33,63.67,51.38,34.94,16.51,5.28
2013-03-19,34.76,65.24,51.86,35.45,16.85,5.4
2013-03-26,36.76,63.24,43.51,29.45,14.09,4.26
2013-04-02,35.37,64.63,43.74,29.53,14.32,4.35
2013-04-09,37.06,62.94,42.83,29.38,13.97,2.82
2013-04-16,38.32,61.68,47.82,32.1,14.57,2.58
2013-04-23,43.26,56.74,39.92,26.56,12.31,2.17
2013-04-30,39.88,60.12,46.9,32.73,13.96,3.4
